date,ws_1,ws_2,ws_3,ws_4,di_1,di_2,di_3,di_4
3/31/2007 20:00,0.929,3.087,2.116,2.001,173.375,164.933,145.9,148.825
3/31/2007 21:00,2.735,2.949,3.234,4.289,132.025,157.308,141.033,128.058
3/31/2007 22:00,3.666,4.958,3.549,4.832,137.533,158.45,152.575,143.808
3/31/2007 23:00,2.713,6.036,3.552,5.122,158.575,162.192,152.867,151.892
4/1/2007 0:00,3.037,5.32,4.161,5.285,199.775,169.892,163.142,165.842
4/1/2007 1:00,4.805,4.564,5.066,4.349,225.775,181.642,176.158,183.625
4/1/2007 2:00,5.963,4.793,4.441,4.484,230.392,211.733,193.925,212.775
4/1/2007 3:00,5.008,6.04,3.65,4.418,234.683,230.933,219.558,224.558
4/1/2007 4:00,5.011,6.257,3.081,4.318,235.717,235.417,266.692,233.642
4/1/2007 5:00,5.158,6.154,4.438,4.596,248.417,242.783,263.417,238.942
4/1/2007 6:00,4.354,5.721,4.131,5.063,248.45,259.133,250.467,234.708
4/1/2007 7:00,3.394,5.786,4.158,4.351,254.042,275.483,270.042,238.775
4/1/2007 8:00,3.1,4.805,4.109,3.916,273.992,284.192,261.417,272.708
4/1/2007 9:00,4.201,5.305,4.727,5.885,295.042,297.2,271.6,293.533
4/1/2007 10:00,6.183,5.576,4.526,5.971,301.758,317.317,307.892,299.317
4/1/2007 11:00,4.731,4.496,4.609,4.743,315.15,309.567,311.975,302.95
4/1/2007 12:00,4.478,3.817,3.45,3.815,310.992,326.5,313.175,310.217
4/1/2007 13:00,2.773,2.303,1.904,3.449,310.883,308.808,295.267,320.825
4/1/2007 14:00,2.845,1.007,1.413,2.466,249.333,188.868,300.783,295.45
4/1/2007 15:00,3.554,2.35,2.718,3.724,249.517,189.617,249.508,246.842
4/1/2007 16:00,5.565,2.768,2.871,3.267,242.642,180.458,232.817,231
4/1/2007 17:00,5.446,1.721,1.558,4.811,236.733,164.608,170.95,232.742
4/1/2007 18:00,5.793,2.279,1.186,4.812,240.9,126.958,176.775,227.658
4/1/2007 19:00,4.499,2.078,0.655,4.535,223.225,95.825,215.011,214.192
4/1/2007 20:00,3.745,2.817,1.588,4.221,204.908,107.9,95.125,203.508
4/1/2007 21:00,3.929,3.057,1.943,4.917,193.95,146.525,177.1,196.95
4/1/2007 22:00,4.137,3.8,4.107,4.726,199.742,175.733,188.633,190.783
4/1/2007 23:00,4.128,4.845,3.987,5.065,197.358,191.417,201.792,176.925
4/2/2007 0:00,4.613,4.868,3.583,5.216,195.25,202.192,196.592,179.058
4/2/2007 1:00,4.477,5.463,4.427,5.251,201.392,200.425,198.033,189.583
4/2/2007 2:00,5.035,5.452,4.579,4.882,200.283,208.092,208.358,199.125
4/2/2007 3:00,5.347,6.946,4.823,4.724,202.125,207.867,206.008,197.592
4/2/2007 4:00,5.993,6.833,4.759,4.414,207.058,211.017,211.967,201.575
4/2/2007 5:00,5.352,5.613,3.84,4.591,210.517,214.158,230.4,197.142
4/2/2007 6:00,4.899,4.983,3.158,4.189,217.05,210.567,216.758,209.433
4/2/2007 7:00,4.22,3.555,3.382,3.93,215.683,192.583,210.45,209.983
4/2/2007 8:00,4.565,4.296,3.192,4.019,223.192,213.583,211.058,206.35
4/2/2007 9:00,4.491,4.637,4.111,5.911,246.767,228.55,231.525,239.292
4/2/2007 10:00,5.054,5.559,4.043,5.623,225.742,228.425,224.325,235.7
4/2/2007 11:00,5.195,5.501,5.339,6.028,230.208,215.517,224.208,218.058
4/2/2007 12:00,4.66,5.34,5.457,5.627,229.8,219.842,215.608,214.358
4/2/2007 13:00,4.953,5.952,5.856,5.535,245.867,197.742,217.625,205.6
4/2/2007 14:00,5.592,6.589,6.723,6.781,237.725,203.867,221.675,207.7
4/2/2007 15:00,6.766,7.472,7.821,6.711,232,219.167,218.158,208.092
4/2/2007 16:00,6.702,7.978,8.262,6.684,230.433,222.767,222.725,217.367
4/2/2007 17:00,6.737,7.968,7.979,6.524,231.05,224.158,231.733,222.625
4/2/2007 18:00,7.145,6.736,6.804,6.723,234.358,224.592,237.242,228.075
4/2/2007 19:00,4.616,6.221,4.792,4.959,236.408,214.917,238.092,226.083
4/2/2007 20:00,2.908,6.317,4.557,4.107,229.775,210.975,219.075,212.875
4/2/2007 21:00,3.501,5.283,5.232,3.839,223.717,217.917,206.983,230.617
4/2/2007 22:00,3.782,5.09,4.488,4.53,231.95,229.842,209.308,222.017
4/2/2007 23:00,3.863,4.674,3.851,5.501,208.692,222.842,213.842,198.658
4/3/2007 0:00,4.523,4.053,4.103,5.76,197.842,221.15,262.825,196.875
4/3/2007 1:00,4.62,4.352,4.041,4.889,228.233,226.967,201.233,234.142
4/3/2007 2:00,4.172,5.118,3.64,5.16,217.825,238.775,246.975,227.192
4/3/2007 3:00,5.164,5.814,4.247,4.545,226.292,240.925,254.242,212.117
4/3/2007 4:00,3.803,6.228,4.149,4.799,267.283,255.858,273.708,247.058
4/3/2007 5:00,6.525,5.495,4.328,4.145,283.658,253.717,273.167,274.6
4/3/2007 6:00,6.3,6.01,4.446,5.738,282.767,326.75,313.842,302.717
4/3/2007 7:00,7.063,5.886,5.25,6.195,324.833,321.747,336.4,333.358
4/3/2007 8:00,6.086,5.836,6.033,6.593,235.134,354.167,290.558,323.511
4/3/2007 9:00,7.969,9.012,9.836,8.837,8.094,12,9.943,14.703
4/3/2007 10:00,9.183,11.264,11.451,11.236,21.423,17.476,19.657,24.931
4/3/2007 11:00,9.285,10.699,11.245,9.734,23.751,24.792,19.627,28.598
4/3/2007 12:00,8.066,9.385,10.012,8.801,21.009,26.428,24.489,21.728
4/3/2007 13:00,7.102,8.369,9.187,8.195,26.28,31.768,26.329,24.253
4/3/2007 14:00,6.582,7.401,8.423,7.577,36.485,38.458,26.058,27.309
4/3/2007 15:00,6.456,7.016,7.433,6.956,45.559,38.193,31.824,40.425
4/3/2007 16:00,5.72,6.535,6.977,6.279,55.653,46.303,39.362,43.204
4/3/2007 17:00,5.473,5.785,6.307,6.109,54.814,47.024,40.855,41.309
4/3/2007 18:00,5.547,5.271,6.087,5.621,62.849,58.593,57.095,53.659
4/3/2007 19:00,4.549,3.86,4.825,4.965,58.834,60.2,53.53,56.107
4/3/2007 20:00,4.154,3.978,3.482,4.327,61.765,66.586,45.008,57.812
4/3/2007 21:00,4.266,3.59,3.8,3.956,68.188,58.885,50.792,62.388
4/3/2007 22:00,3.628,3.373,3.895,3.558,63.853,44.65,40.996,57.867
4/3/2007 23:00,3.674,3.605,4.352,3.68,59.162,48.319,45.209,53.387
4/4/2007 0:00,4.696,4.097,4.444,5.398,68.554,62.747,57.948,65.75
4/4/2007 1:00,5.643,4.547,5.798,6.432,76.617,71.851,66.097,72.578
4/4/2007 2:00,5.851,5.186,5.934,5.643,82.983,72.783,67.483,73.774
4/4/2007 3:00,5.615,4.621,6.153,7.212,79.567,68.879,64.127,72.673
4/4/2007 4:00,6.218,4.956,6.733,5.928,71.823,70.383,63.048,63.943
4/4/2007 5:00,4.072,4.678,5.795,5.767,63.447,67.673,63.063,59.118
4/4/2007 6:00,4.448,4.289,5.525,6.611,63.589,66.166,59.428,59.633
4/4/2007 7:00,4.611,3.981,5.716,5.894,67.564,59.074,57.539,66.249
4/4/2007 8:00,5.099,4.783,6.595,6.892,69.983,67.863,64.526,67.73
4/4/2007 9:00,6.946,6.176,7.2,7.866,71.505,79.35,70.121,68.295
4/4/2007 10:00,6.219,5.963,6.378,6.101,74.992,82.408,71.164,76.553
4/4/2007 11:00,5.561,5.783,5.296,6.041,79.508,95.517,87.608,84.683
4/4/2007 12:00,5.782,5.681,5.49,5.755,85.392,105.1,92.533,87.942
4/4/2007 13:00,5.834,4.861,6.016,5.674,95.7,104.217,100.575,90.767
4/4/2007 14:00,5.471,5.032,5.364,5.475,110.85,115.442,105.175,102.725
4/4/2007 15:00,4.725,4.899,5.287,5.095,114.15,120.442,118.042,108.592
4/4/2007 16:00,5.017,4.715,5.137,5.21,121.742,143.05,127.8,118.175
4/4/2007 17:00,4.668,5.319,4.588,4.675,125.967,143.675,127.467,123.4
4/4/2007 18:00,4.804,5.353,5.298,5.222,128.217,140.525,123.533,124
4/4/2007 19:00,5.376,5.128,5.784,5.248,123,122.933,123.458,120.833
4/4/2007 20:00,5.552,4.659,5.551,4.595,119.017,110.483,111.133,115.092
4/4/2007 21:00,5.297,4.756,5.157,3.759,116.983,107.983,104.883,116.983
4/4/2007 22:00,5.181,4.827,5.192,3.743,116.7,113.792,110.55,115.825
4/4/2007 23:00,5.425,3.955,4.55,3.797,112.025,109.275,100.825,102.733
4/5/2007 0:00,5.712,4.732,4.995,4.786,108.05,111.633,100.442,102.558
4/5/2007 1:00,4.931,5.247,5.332,5.473,108.842,110.508,98.567,108.2
4/5/2007 2:00,4.148,4.638,4.786,5.594,119.5,115.7,103.242,103.958
4/5/2007 3:00,4.956,3.673,4.438,5.172,118.517,114.95,103.433,110.983
4/5/2007 4:00,6.253,3.422,3.663,5.42,108.767,119.008,101.017,104.458
4/5/2007 5:00,6.167,3.378,4.18,6.608,107.317,117.942,100.033,105.583
4/5/2007 6:00,6.164,3.683,4.156,6.346,115.167,113.3,108.017,112.733
4/5/2007 7:00,6.724,3.351,3.801,6.502,125.333,130.825,116.05,122.625
4/5/2007 8:00,6.503,4.574,4.612,5.986,131.517,132.942,124.533,135.458
4/5/2007 9:00,6.216,6.159,5.353,6.828,143.25,147.508,140.125,143.858
4/5/2007 10:00,6.366,7.378,6.129,6.588,148.667,159.375,151.383,149.708
4/5/2007 11:00,6.959,7.114,6.673,7.237,150.5,156.617,154,152.95
4/5/2007 12:00,7.158,6.891,6.398,7.008,156.017,153.075,148.283,150.008
4/5/2007 13:00,6.852,6.366,5.408,6.36,160.625,161.308,154.142,160.925
4/5/2007 14:00,5.537,5.559,4.911,4.694,161.558,173.15,167.175,167.625
4/5/2007 15:00,4.364,3.847,3.213,4.023,160.875,177.3,169.958,156.592
4/5/2007 16:00,3.133,2.724,2.412,2.094,145.033,173.633,183.642,146.208
4/5/2007 17:00,2.662,2.904,2.004,2.564,117.3,156.65,170.35,101.1
4/5/2007 18:00,4.288,3.367,2.718,3.926,86.886,137.867,134.15,90.325
4/5/2007 19:00,4.687,3.06,3.825,4.092,100.058,142.417,124.575,106.75
4/5/2007 20:00,3.91,2.952,3.898,3.967,104.1,135.317,115.425,100.458
4/5/2007 21:00,4.802,4.612,6.338,6.06,115.458,120.992,109.167,110.267
4/5/2007 22:00,6.204,4.841,5.771,5.903,105.558,102.1,94.025,91.025
4/5/2007 23:00,6.28,4.824,5.416,6.297,89.508,91.783,84.3,86.525
4/6/2007 0:00,5.443,5.404,6.019,6.18,87.008,87.675,77.567,84.617
4/6/2007 1:00,4.483,4.228,5.446,5.316,79.942,92.292,78.692,76.408
4/6/2007 2:00,5.056,4.123,4.599,4.207,82.992,90.325,77.398,75.783
4/6/2007 3:00,4.537,2.626,4.279,5.089,76.589,78.027,75.596,72.595
4/6/2007 4:00,4.744,3.131,5.871,5.789,71.095,68.043,73.701,72.298
4/6/2007 5:00,5.494,5.006,6.244,6.116,75.1,66.452,60.386,63.957
4/6/2007 6:00,5.345,4.746,5.068,5.452,67.912,68.804,59.562,63.431
4/6/2007 7:00,4.313,3.351,3.734,3.872,63.978,50.886,51.543,59.803
4/6/2007 8:00,3.718,3.978,4.517,5.06,63.38,43.504,32.259,50.35
4/6/2007 9:00,3.919,4.593,5.644,5.259,50.743,28.53,41.758,48.378
4/6/2007 10:00,4.838,5.538,6.018,5.805,52.755,33.679,32.975,44.285
4/6/2007 11:00,6.467,6.829,6.841,6.826,54.945,41.602,41.223,45.714
4/6/2007 12:00,6.815,7.73,7.856,7.595,48.542,36.633,37.709,45.713
4/6/2007 13:00,6.974,8.538,8.461,8.039,47.737,42.071,36.769,40.402
4/6/2007 14:00,6.852,7.781,8.44,7.776,48.312,42.658,39.437,50.468
4/6/2007 15:00,7.736,7.819,8.314,7.904,53.048,40.443,40.106,50.406
4/6/2007 16:00,8.006,7.079,8.141,7.979,56.226,44.268,44.119,47.381
4/6/2007 17:00,7.392,5.317,6.954,7.468,53.453,43.851,47.913,50.081
4/6/2007 18:00,6.713,3.854,6.735,7.03,53.906,46.291,47.384,56.288
4/6/2007 19:00,5.176,3.578,5.529,4.576,60.534,50.81,50.978,60.197
4/6/2007 20:00,4.076,2.952,4.446,2.811,65.007,58.019,55.048,64.369
4/6/2007 21:00,4.11,2.704,3.77,2.722,68.988,64.286,53.357,65.789
4/6/2007 22:00,3.69,2.459,3.361,2.471,72.36,59,54.336,66.787
4/6/2007 23:00,3.322,2.246,2.922,2.263,71.224,54.241,51.537,54.474
4/7/2007 0:00,2.907,2.192,2.799,2.002,66.44,50.528,45.229,49.057
4/7/2007 1:00,2.432,1.6,1.692,1.673,65.297,42.363,43.843,49.958
4/7/2007 2:00,2.488,1.894,2.396,2.121,64.321,46.048,48.454,50.374
4/7/2007 3:00,2.855,2.226,2.525,2.213,58.688,47.848,40.042,53.483
4/7/2007 4:00,2.399,2.228,2.801,2.308,82.525,47.765,42.501,59.844
4/7/2007 5:00,1.993,1.83,2.685,2.144,66.668,69.098,45.91,54.523
4/7/2007 6:00,2.288,1.803,2.097,2.073,64.531,76.147,66.973,60.029
4/7/2007 7:00,2.626,1.781,2.448,1.701,72.328,73.234,63.554,76.205
4/7/2007 8:00,2.104,2.166,2.866,0.922,95.963,73.788,67.396,85.868
4/7/2007 9:00,1.833,2.206,2.832,1.146,109.708,88.517,79.667,114.217
4/7/2007 10:00,1.812,2.192,3.019,1.744,103.975,91.225,91.033,91.733
4/7/2007 11:00,1.881,2.136,2.728,1.794,108.833,105.85,87.758,95.158
4/7/2007 12:00,1.979,2.492,3.153,1.652,105.767,108.25,84.917,99.025
4/7/2007 13:00,2.033,2.443,2.624,1.739,99.433,119.325,93.142,100.275
4/7/2007 14:00,1.895,2.203,2.447,1.646,97.467,131.9,104.742,94.667
4/7/2007 15:00,2.077,2.614,2.781,1.863,111.358,132.158,105.233,128.85
4/7/2007 16:00,2.397,2.993,3.487,2.309,116.758,136.217,111.492,115.817
4/7/2007 17:00,2.582,3.342,3.696,3.269,119.75,136.108,116.908,112.858
4/7/2007 18:00,2.641,3.736,4.372,3.738,117.608,125.958,114.442,109.942
4/7/2007 19:00,3.003,4.531,4.913,3.991,118.717,124.542,108.983,117.517
4/7/2007 20:00,3.105,3.499,4.398,3.757,128.883,124.783,121.275,118.658
4/7/2007 21:00,3.31,3.529,4.027,3.026,122.867,135.733,129.292,116.325
4/7/2007 22:00,3.621,3.744,3.535,3.305,126.792,142.508,133.775,133.533
4/7/2007 23:00,2.576,3.039,2.542,2.996,147.35,160.408,158.058,161.542
4/8/2007 0:00,2.715,3.099,2.373,2.721,148.183,163.117,166.308,159.508
4/8/2007 1:00,3.441,3.557,2.807,3.591,151.35,165.558,158.483,147.733
4/8/2007 2:00,3.317,4.498,3.4,2.854,162.342,172.458,171.667,166.958
4/8/2007 3:00,2.878,4.021,3.418,2.867,175.725,186.692,187.825,184.042
4/8/2007 4:00,3.083,3.86,3.731,3.039,191.267,190.05,200.775,202.442
4/8/2007 5:00,3.155,3.227,3.064,2.97,190.267,187.242,195.717,197.192
4/8/2007 6:00,2.945,3.675,3.154,2.907,196.75,186.967,197.142,195.183
4/8/2007 7:00,2.753,3.84,2.856,2.885,180.142,178.667,181.8,172.608
4/8/2007 8:00,4.051,3.831,2.895,3.667,178.958,171.017,170.167,178.317
4/8/2007 9:00,4.387,4.306,3.284,4.249,181.217,182.017,169.208,180.425
4/8/2007 10:00,3.889,4.215,3.561,4.276,183.158,174.475,175.183,173.65
4/8/2007 11:00,4.222,4.995,4.054,4.409,173.308,168.033,164.875,170.317
4/8/2007 12:00,4.959,5.042,4.49,5.155,171.25,168.892,160.275,167.175
4/8/2007 13:00,5.556,6.129,5.277,5.973,168.033,169.408,162.525,166.158
4/8/2007 14:00,5.748,6.74,5.888,5.978,167.183,169.492,163.642,166.458
4/8/2007 15:00,5.469,6.048,5.243,5.963,179.883,172.008,169.592,168.683
4/8/2007 16:00,4.712,5.658,4.735,4.888,168.617,168.8,167.008,154.5
4/8/2007 17:00,4.878,5.179,4.401,4.4,159.592,152.183,156.833,146.525
4/8/2007 18:00,5.424,5.967,5.532,5.543,144.75,138.6,139.717,146.267
4/8/2007 19:00,5.971,5.647,5.746,5.554,138.725,134.1,132.067,139.308
4/8/2007 20:00,5.54,5.689,5.658,5.304,131.192,124.817,126.175,131.617
4/8/2007 21:00,5.633,5.698,5.709,5.112,131.308,127.242,130.383,136.367
4/8/2007 22:00,5.182,5.842,5.243,5.242,130.333,126.967,128.167,129.983
4/8/2007 23:00,4.932,5.814,5.385,4.83,123.575,131.158,122.2,130.742
4/9/2007 0:00,5.163,4.004,4.056,4.24,127.033,117.7,114.467,118.883
4/9/2007 1:00,4.421,5.09,3.997,4.082,106.183,133.975,123.292,110.117
4/9/2007 2:00,4.764,5.31,4.803,4.217,120.683,150.825,137.167,124.375
4/9/2007 3:00,4.695,4.367,4.01,3.722,136.167,153.833,141.05,133.792
4/9/2007 4:00,3.309,4.05,3.343,3.169,138.1,160.775,152.042,143.125
4/9/2007 5:00,3.063,4.466,4.057,3.244,141.75,169.45,156.8,140.258
4/9/2007 6:00,2.996,4.82,4.748,3.552,144.625,174.742,162.917,144.492
4/9/2007 7:00,3.681,4.997,4.724,3.907,151.033,172.008,160.5,158.725
4/9/2007 8:00,4.485,5.706,4.482,4.611,161.317,170.917,167.15,161.883
4/9/2007 9:00,5.082,6.595,4.968,5.165,178.867,176.1,173.75,174.092
4/9/2007 10:00,5.378,6.714,5.574,5.658,191.617,178.275,185.025,185.575
4/9/2007 11:00,4.767,6.595,5.495,5.069,200.875,185.2,187.85,193.442
4/9/2007 12:00,4.492,6.453,5.861,4.869,192.575,189.492,194.583,193.408
4/9/2007 13:00,5.049,6.924,6.071,5.433,184.175,190.375,190.758,191.042
4/9/2007 14:00,5.718,6.886,5.955,5.8,177.258,180.975,183.175,175.667
4/9/2007 15:00,5.65,7.983,6.08,6.032,175.45,172.833,176.933,170.467
4/9/2007 16:00,6.575,7.79,6.26,6.81,163.975,170.45,171.075,167.65
4/9/2007 17:00,6.947,7.958,6.338,7.086,156.375,163.85,163.758,163.367
4/9/2007 18:00,7.735,8.726,6.86,7.683,148.258,161,154.542,155.517
4/9/2007 19:00,5.829,8.586,6.366,7.26,170.375,163.358,164.792,173.267
4/9/2007 20:00,5.772,6.072,5.174,6.833,164.708,161.467,160.4,170.575
4/9/2007 21:00,6.476,5.889,4.804,6.782,147.375,151.317,139.067,157.317
4/9/2007 22:00,5.655,4.705,4.214,6.741,159.292,144.692,131.867,165.667
4/9/2007 23:00,4.029,6.076,3.287,6.659,176.35,160.175,140.958,164.367
4/10/2007 0:00,5.182,5.469,3.563,7.196,164.483,164.65,143.5,164.575
4/10/2007 1:00,5.874,6.971,5.601,6.318,169.158,163.133,157.292,171.083
4/10/2007 2:00,5.603,7.319,5.267,6.37,178.267,171.9,169.65,177.625
4/10/2007 3:00,4.315,6.6,4.898,5.58,190.458,179.617,178.767,177.917
4/10/2007 4:00,4.266,4.956,5.033,4.796,212.833,185.883,189.458,197.692
4/10/2007 5:00,5.741,4.934,3.552,5.228,232.258,219.308,221.192,226
4/10/2007 6:00,5.478,6.247,4.366,6.148,235.15,247.4,246.733,237.033
4/10/2007 7:00,4.269,6.675,5.084,4.88,242.992,249.892,253.708,227.625
4/10/2007 8:00,8.067,8.178,5.886,5.025,257.233,252.183,246.133,239.692
4/10/2007 9:00,10.906,9.848,8.362,8.492,261.225,250.858,252.35,260.95
4/10/2007 10:00,16.716,12.828,11.753,12.706,268.092,259.583,261.383,268.967
4/10/2007 11:00,15.135,12.402,13.928,14.037,268.85,261.892,264.742,266.183
4/10/2007 12:00,13.276,13.17,14.119,13.277,273.1,255.767,261.683,263.342
4/10/2007 13:00,14.109,12.823,12.064,12.707,268.733,258.133,256,256.9
4/10/2007 14:00,17.365,13.582,13.893,16.269,276.475,271.433,267.55,276.8
4/10/2007 15:00,17.747,16.278,15.158,16.763,271.508,284.625,277.033,274.6
4/10/2007 16:00,18.267,18.045,17.354,16.188,276.933,277.008,281.317,276.758
4/10/2007 17:00,18.278,16.848,18.281,16.932,279.65,273.175,278.792,284.108
4/10/2007 18:00,16.472,16.957,17.801,17.707,290.342,272.308,276.917,285.825
4/10/2007 19:00,15.168,10.772,14.259,14.651,291.742,262.094,262.52,288.667
4/10/2007 20:00,14.04,6.135,9.034,12.589,296.083,15.779,20.863,273.587
4/10/2007 21:00,10.29,7.359,8.484,8.563,289.536,10.114,21.923,16.478
4/10/2007 22:00,6.826,2.741,4.869,6.995,19.153,149.551,96.788,8.47
4/10/2007 23:00,2.738,3.891,4.03,4.309,151.777,233.796,344.333,207.369
4/11/2007 0:00,2.744,3.848,4.329,2.976,331.967,255.468,343.242,251.215
4/11/2007 1:00,3.767,2.942,3.668,3.791,312.208,259.067,299.417,305.775
4/11/2007 2:00,4.617,3.826,4.122,3.439,296.608,272.783,278.858,286.267
4/11/2007 3:00,4.115,2.431,3.215,3.293,288.242,262.267,281.242,279.142
4/11/2007 4:00,3.562,2.783,3.124,3.255,273,248.65,276.242,271.267
4/11/2007 5:00,3.996,3.272,3.874,4.197,273.317,240.742,256.283,263.567
4/11/2007 6:00,4.157,3.758,3.96,3.509,268.533,242.183,266.642,286.617
4/11/2007 7:00,4.305,4.914,3.515,4.233,243.575,251.867,272.342,262.667
4/11/2007 8:00,3.999,4.922,3.32,3.204,260.667,290.717,276.392,248.692
4/11/2007 9:00,5.027,5.442,5.97,5.221,301.625,320.817,316.8,294.933
4/11/2007 10:00,5.47,5.943,8.91,8.214,310.842,343.558,324.103,288.006
4/11/2007 11:00,5.033,6.313,6.306,6.668,328.492,327.5,337.342,264.871
4/11/2007 12:00,5.29,6.665,6.163,6.099,317.342,315.625,310.517,323.683
4/11/2007 13:00,4.898,6.757,6.461,5.823,324.9,292.933,307.258,308.05
4/11/2007 14:00,5.201,6.642,7.608,5.429,320.692,295.375,303.433,311.575
4/11/2007 15:00,2.499,6.229,6.714,4.592,215.943,303.483,304.592,304.125
4/11/2007 16:00,1.939,4.233,5.387,3.371,269.097,294.2,310.958,305.6
4/11/2007 17:00,2.016,2.34,2.61,1.746,77.608,226.545,306.517,261.365
4/11/2007 18:00,3.504,1.773,1.545,2.34,80.233,118.763,232.237,72.725
4/11/2007 19:00,4.431,3.331,3.11,3.688,86.375,111.442,71.102,80.769
4/11/2007 20:00,4.629,2.352,3.986,4.326,80.224,94.191,93.273,94.211
4/11/2007 21:00,4.758,3.71,4.985,4.186,109.55,128.7,104.708,98.608
4/11/2007 22:00,5.084,4.168,4.686,4.45,102.217,94.065,100.925,97.75
4/11/2007 23:00,5.674,4.381,5.138,4.628,112.783,91.741,88.758,102.592
4/12/2007 0:00,5.892,5.085,5.54,5.531,96.967,63.314,77.647,93.742
4/12/2007 1:00,5.33,3.881,4.597,5.183,94.275,54.057,53.015,80.234
4/12/2007 2:00,4.168,4.029,5.487,4.46,79.519,69.048,70.43,86.375
4/12/2007 3:00,4.467,2.76,5.39,4.497,93.333,115.788,105.95,92.758
4/12/2007 4:00,4.217,3.33,4.241,3.503,70.985,72.872,95.158,67.928
4/12/2007 5:00,4.576,3.797,3.819,4.609,80.828,50.411,71.733,81.921
4/12/2007 6:00,6.11,4.579,4.328,6.156,94.142,83.206,66.743,100.175
4/12/2007 7:00,5.341,4.37,4.542,4.959,86.658,92.258,81.833,85.4
4/12/2007 8:00,7.056,5.835,5.558,5.789,90.7,101.792,90.467,82.908
4/12/2007 9:00,9.709,8.439,8.991,9.466,97.983,105.25,95.517,95.025
4/12/2007 10:00,11.205,10.909,11.841,12.039,108.075,110.692,105.592,112.883
4/12/2007 11:00,11.241,12.301,12.418,11.78,119.658,118.317,116.3,119.917
4/12/2007 12:00,9.605,12.221,11.958,10.658,133.825,126.542,123.4,129.275
4/12/2007 13:00,9.549,11.263,11.369,10.109,134.942,139.992,131.95,135.192
4/12/2007 14:00,9.655,11.004,11.317,9.987,133.458,137.333,132.058,133.925
4/12/2007 15:00,8.768,10.554,10.74,9.144,140.275,137.1,136.383,138.417
4/12/2007 16:00,7.348,10.454,10.513,8.866,129.683,137.008,134.042,136.517
4/12/2007 17:00,9.608,9.573,8.181,9.703,121.317,136.642,131.65,137.283
4/12/2007 18:00,10.009,8.572,7.661,9.079,116.042,120.242,122.55,119.833
4/12/2007 19:00,7.196,9.313,7.652,5.91,107.267,122.417,117.425,93.233
4/12/2007 20:00,8.727,10.923,9.343,6.281,152.508,109.958,92.983,107.35
4/12/2007 21:00,9.433,12.692,9.668,8.92,135.417,105.342,79.358,106.692
4/12/2007 22:00,9.217,9.359,9.171,8.33,115.225,102.886,80.167,97.133
4/12/2007 23:00,8.998,9.881,10.738,8.458,109.583,61.641,100.267,100.9
4/13/2007 0:00,7.603,6.479,7.453,8.112,106.292,63.155,62.585,106.575
4/13/2007 1:00,6.978,5.326,7.244,7.424,104.4,55.546,76.868,98.983
4/13/2007 2:00,7.957,6.286,8.573,7.064,101.983,58.834,71.893,85.192
4/13/2007 3:00,7.169,7.378,8.468,5.706,82.25,78.492,63.6,76.292
4/13/2007 4:00,7.046,8.552,8.363,6.409,91.617,76.125,68.54,77.99
4/13/2007 5:00,6.982,8.359,7.642,6.81,90.692,80.158,69.494,78.392
4/13/2007 6:00,7.879,7.895,8.42,6.857,92.4,75.892,70.88,75.123
4/13/2007 7:00,6.658,8.056,8.418,7.433,80.642,84.042,76.8,77.241
4/13/2007 8:00,7.036,7.402,7.978,6.637,84.483,83.38,77.058,83.308
4/13/2007 9:00,6.059,6.156,7.944,6.274,86.075,50.519,77.242,80.492
4/13/2007 10:00,3.148,5.496,5.953,4.379,62.282,25.148,105.898,57.605
4/13/2007 11:00,6.002,7.781,6.106,5.772,235.135,37.067,41.308,123.114
4/13/2007 12:00,5.558,7.851,7.539,6.582,182.078,62.686,13.818,179.482
4/13/2007 13:00,5.284,6.306,6.921,5.864,255.611,152.792,152.152,236.482
4/13/2007 14:00,6.675,4.318,5.386,5.93,144.656,97.746,270.652,243.428
4/13/2007 15:00,7.89,7.993,7.551,7.809,41.137,129.707,155.278,31.062
4/13/2007 16:00,7.592,9.606,10.409,7.36,38.718,18.814,24.786,35.475
4/13/2007 17:00,9.622,9.624,11.428,10.003,94.832,5.143,14.858,43.228
4/13/2007 18:00,11.551,10.446,9.924,10.423,338.783,344.925,206.896,291.153
4/13/2007 19:00,10.361,9.848,9.809,10.211,339.625,343.108,334.525,340.308
4/13/2007 20:00,9.898,8.989,10.163,10.216,337.342,345.442,341.8,340.617
4/13/2007 21:00,10.206,9.666,9.92,10.063,333.408,344.717,342.217,335.392
4/13/2007 22:00,9.408,9.325,8.794,9.541,336.75,341.95,344.2,339.15
4/13/2007 23:00,10.011,8.763,9.922,9.547,336.333,342.517,340.075,334.742
